Content ID,Reaction Type,Datetime,Sentiment,Score,Content_Type,Category,,,The Top five Category,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,11/11/2020,negative,15,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,dislike,3/28/2021,negative,10,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,like,3/4/2021,positive,50,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,love,11/7/2020,positive,65,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,like,2/9/2021,positive,50,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,9/9/2020,positive,45,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,adore,2/24/2021,positive,72,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,adore,7/9/2020,positive,72,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,interested,11/26/2020,positive,30,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,disgust,1/16/2021,negative,0,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,10/25/2020,negative,15,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,3/14/2021,positive,45,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,love,4/4/2021,positive,65,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,indifferent,9/1/2020,neutral,20,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,peeking,4/15/2021,neutral,35,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,3/16/2021,negative,15,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,cherish,4/8/2021,positive,70,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,5/12/2021,positive,45,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,hate,8/13/2020,negative,5,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,dislike,11/4/2020,negative,10,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,dislike,6/9/2021,negative,10,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,super love,7/31/2020,positive,75,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,indifferent,9/27/2020,neutral,20,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,peeking,6/20/2020,neutral,35,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,5/8/2021,positive,45,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,heart,3/29/2021,positive,60,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,5/4/2021,positive,45,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,love,8/21/2020,positive,65,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,adore,4/18/2021,positive,72,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,super love,3/2/2021,positive,75,GIF,travel,,,,
9ef39aa2-60f9-4e4b-b666-c6cb97015503,worried,8/27/2020,negative,12,GIF,travel,,,,
841403fd-321b-4118-90b3-cc0075d64047,want,8/15/2020,positive,70,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,heart,10/19/2020,positive,60,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,like,12/29/2020,positive,50,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,intrigued,4/1/2021,positive,45,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,super love,3/23/2021,positive,75,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,adore,5/14/2021,positive,72,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,cherish,12/6/2020,positive,70,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,like,6/10/2021,positive,50,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,heart,7/5/2020,positive,60,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,heart,6/3/2021,positive,60,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,heart,9/3/2020,positive,60,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,heart,9/2/2020,positive,60,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,indifferent,10/13/2020,neutral,20,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,indifferent,2/14/2021,neutral,20,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,interested,1/18/2021,positive,30,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,indifferent,11/26/2020,neutral,20,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,intrigued,9/22/2020,positive,45,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,interested,4/30/2021,positive,30,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,peeking,2/1/2021,neutral,35,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,intrigued,5/20/2021,positive,45,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,cherish,2/20/2021,positive,70,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,disgust,9/27/2020,negative,0,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,cherish,4/6/2021,positive,70,GIF,studying,,,,
841403fd-321b-4118-90b3-cc0075d64047,heart,3/13/2021,positive,60,GIF,studying,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,peeking,12/22/2020,neutral,35,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,heart,10/14/2020,positive,60,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,interested,10/13/2020,positive,30,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,4/29/2021,positive,45,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,want,4/24/2021,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,dislike,2/4/2021,negative,10,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,7/21/2020,positive,45,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,cherish,11/28/2020,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,scared,1/26/2021,negative,15,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,dislike,11/30/2020,negative,10,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,scared,9/28/2020,negative,15,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,scared,5/24/2021,negative,15,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,cherish,11/7/2020,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,7/26/2020,positive,45,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,disgust,3/11/2021,negative,0,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,love,2/16/2021,positive,65,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,indifferent,4/9/2021,neutral,20,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,indifferent,5/11/2021,neutral,20,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,interested,3/1/2021,positive,30,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,super love,8/31/2020,positive,75,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,cherish,7/22/2020,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,interested,9/28/2020,positive,30,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,dislike,10/6/2020,negative,10,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,3/30/2021,positive,45,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,heart,12/29/2020,positive,60,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,super love,11/29/2020,positive,75,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,2/6/2021,negative,12,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,disgust,6/23/2020,negative,0,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,dislike,11/28/2020,negative,10,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,indifferent,7/9/2020,neutral,20,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,scared,5/22/2021,negative,15,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,scared,11/15/2020,negative,15,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,like,2/2/2021,positive,50,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,want,4/10/2021,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,want,7/20/2020,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,super love,9/3/2020,positive,75,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,cherish,2/18/2021,positive,70,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,heart,12/20/2020,positive,60,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,super love,2/18/2021,positive,75,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,super love,1/25/2021,positive,75,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,1/11/2021,positive,45,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,adore,10/6/2020,positive,72,video,culture,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,want,7/10/2020,positive,70,video,culture,,,,
2d0926be-9a29-4e6c-b342-815c70172214,like,10/27/2020,positive,50,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,love,6/27/2020,positive,65,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,scared,9/11/2020,negative,15,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,peeking,6/15/2021,neutral,35,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,dislike,9/15/2020,negative,10,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,worried,8/19/2020,negative,12,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,indifferent,2/26/2021,neutral,20,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,super love,11/5/2020,positive,75,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,super love,12/18/2020,positive,75,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,worried,2/22/2021,negative,12,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,cherish,1/24/2021,positive,70,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,dislike,10/2/2020,negative,10,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,indifferent,10/24/2020,neutral,20,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,intrigued,8/17/2020,positive,45,GIF,animals,,,,
2d0926be-9a29-4e6c-b342-815c70172214,indifferent,11/8/2020,neutral,20,GIF,animals,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,10/12/2020,negative,5,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,11/20/2020,positive,75,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,11/24/2020,neutral,20,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,7/26/2020,positive,45,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,10/7/2020,positive,72,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,11/9/2020,positive,70,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,dislike,5/13/2021,negative,10,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,7/5/2020,positive,70,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,scared,1/7/2021,negative,15,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,8/13/2020,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,scared,2/26/2021,negative,15,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,want,6/26/2020,positive,70,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,12/17/2020,positive,70,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,2/28/2021,positive,60,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,10/30/2020,positive,60,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,7/22/2020,positive,75,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,7/28/2020,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,8/21/2020,negative,5,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,6/4/2021,negative,5,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,peeking,6/29/2020,neutral,35,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,12/16/2020,neutral,20,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,3/7/2021,positive,72,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,6/8/2021,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,5/4/2021,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,interested,3/26/2021,positive,30,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,12/16/2020,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,12/29/2020,negative,0,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,8/14/2020,positive,70,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,want,2/11/2021,positive,70,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,interested,10/31/2020,positive,30,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,10/4/2020,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,7/25/2020,neutral,20,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,like,8/2/2020,positive,50,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,8/26/2020,positive,75,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2/10/2021,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,1/31/2021,positive,45,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,4/27/2021,negative,0,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,6/27/2020,neutral,20,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,dislike,5/9/2021,negative,10,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2/17/2021,negative,12,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,like,1/19/2021,positive,50,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,love,8/18/2020,positive,65,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,3/14/2021,positive,72,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,10/31/2020,negative,5,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,4/19/2021,positive,75,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,11/20/2020,negative,0,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,10/24/2020,positive,60,photo,science,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,8/24/2020,negative,5,photo,science,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,peeking,7/23/2020,neutral,35,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,cherish,12/18/2020,positive,70,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,disgust,7/11/2020,negative,0,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,want,5/1/2021,positive,70,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,like,10/24/2020,positive,50,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,scared,1/16/2021,negative,15,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,cherish,6/26/2020,positive,70,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,worried,7/19/2020,negative,12,audio,veganism,,,,
0491183b-be25-4108-b667-8c30d3cdbf50,indifferent,3/24/2021,neutral,20,audio,veganism,,,,
359b93ea-446f-4202-8801-db238de5de4d,interested,8/31/2020,positive,30,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,intrigued,9/30/2020,positive,45,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,interested,5/2/2021,positive,30,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,intrigued,11/28/2020,positive,45,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,cherish,6/20/2020,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,4/11/2021,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,worried,8/4/2020,negative,12,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,scared,3/7/2021,negative,15,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,love,9/2/2020,positive,65,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,dislike,2/9/2021,negative,10,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,want,3/2/2021,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,cherish,10/30/2020,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,scared,5/31/2021,negative,15,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,worried,2/1/2021,negative,12,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,indifferent,5/29/2021,neutral,20,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,adore,7/30/2020,positive,72,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,scared,9/2/2020,negative,15,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,4/1/2021,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,peeking,2/23/2021,neutral,35,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,indifferent,7/5/2020,neutral,20,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,intrigued,9/3/2020,positive,45,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,adore,11/23/2020,positive,72,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,heart,6/5/2021,positive,60,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,hate,3/24/2021,negative,5,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,worried,1/29/2021,negative,12,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,scared,2/21/2021,negative,15,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,4/23/2021,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,worried,9/1/2020,negative,12,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,peeking,7/4/2020,neutral,35,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,indifferent,11/15/2020,neutral,20,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,adore,7/11/2020,positive,72,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,adore,12/31/2020,positive,72,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,hate,4/29/2021,negative,5,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,1/24/2021,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,want,1/5/2021,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,7/18/2020,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,dislike,2/20/2021,negative,10,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,9/25/2020,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,want,3/7/2021,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,like,3/12/2021,positive,50,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,cherish,12/9/2020,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,want,3/13/2021,positive,70,photo,food,,,,
359b93ea-446f-4202-8801-db238de5de4d,disgust,2/26/2021,negative,0,photo,food,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,heart,9/5/2020,positive,60,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,disgust,6/9/2021,negative,0,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,want,1/21/2021,positive,70,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,adore,6/4/2021,positive,72,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,dislike,10/27/2020,negative,10,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,love,10/7/2020,positive,65,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,disgust,4/8/2021,negative,0,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,want,8/18/2020,positive,70,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,6/21/2020,positive,75,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,8/31/2020,negative,5,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,interested,3/25/2021,positive,30,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,4/22/2021,positive,75,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,1/8/2021,negative,5,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,love,1/9/2021,positive,65,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,adore,7/6/2020,positive,72,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,like,1/10/2021,positive,50,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,disgust,8/31/2020,negative,0,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,dislike,10/8/2020,negative,10,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,like,12/17/2020,positive,50,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,2/2/2021,negative,5,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,8/22/2020,positive,75,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,1/25/2021,negative,5,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,heart,7/22/2020,positive,60,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,11/10/2020,positive,75,video,healthy eating,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,10/18/2020,positive,75,video,healthy eating,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,scared,8/21/2020,negative,15,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,like,11/3/2020,positive,50,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,5/16/2021,negative,12,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,dislike,12/27/2020,negative,10,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,intrigued,3/12/2021,positive,45,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,6/8/2021,negative,12,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,love,12/6/2020,positive,65,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,heart,6/5/2021,positive,60,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,adore,5/15/2021,positive,72,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,12/26/2020,negative,5,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,scared,9/24/2020,negative,15,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,love,1/24/2021,positive,65,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,8/6/2020,negative,12,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,adore,8/10/2020,positive,72,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,3/24/2021,negative,5,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,cherish,9/12/2020,positive,70,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,peeking,2/12/2021,neutral,35,audio,studying,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,adore,3/19/2021,positive,72,audio,studying,,,,
